audit_category,check_name,method,scenario,seed,status,observed,expected,tolerance,source_file,message
consistency,table8_recompute_match,DirectTwoStageRF,20pct,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,DirectTwoStageRF,block7d,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,DirectTwoStageRF,block30d,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,DirectTwoStageRF,netblock30d,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,SingleStageRF,10pct,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,SingleStageRF,20pct,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,SingleStageRF,block7d,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,SingleStageRF,block30d,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,SingleStageRF,netblock30d,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,SingleStageRF,10pct,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,SingleStageRF,20pct,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,SingleStageRF,block7d,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,SingleStageRF,block30d,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,SingleStageRF,netblock30d,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,SingleStageRF,10pct,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,SingleStageRF,20pct,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,SingleStageRF,block7d,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,SingleStageRF,block30d,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,SingleStageRF,netblock30d,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,MissingnessIndicatorRF,10pct,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,MissingnessIndicatorRF,20pct,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,MissingnessIndicatorRF,block7d,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,MissingnessIndicatorRF,block30d,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,MissingnessIndicatorRF,netblock30d,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,MissingnessIndicatorRF,10pct,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,MissingnessIndicatorRF,20pct,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,MissingnessIndicatorRF,block7d,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,MissingnessIndicatorRF,block30d,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,MissingnessIndicatorRF,netblock30d,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,MissingnessIndicatorRF,10pct,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,MissingnessIndicatorRF,20pct,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,MissingnessIndicatorRF,block7d,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,MissingnessIndicatorRF,block30d,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,MissingnessIndicatorRF,netblock30d,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,SAITS,10pct,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,SAITS,20pct,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,SAITS,block7d,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,SAITS,block30d,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,SAITS,netblock30d,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,SAITS,10pct,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,SAITS,20pct,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,SAITS,block7d,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,SAITS,block30d,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,SAITS,netblock30d,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,SAITS,10pct,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,SAITS,20pct,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,SAITS,block7d,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,SAITS,block30d,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,SAITS,netblock30d,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,WGANGP_raw,10pct,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,WGANGP_raw,20pct,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,WGANGP_raw,block7d,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,WGANGP_raw,block30d,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,WGANGP_raw,10pct,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,WGANGP_raw,20pct,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,WGANGP_raw,block7d,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,WGANGP_raw,block30d,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,WGANGP_raw,10pct,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,WGANGP_raw,20pct,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,WGANGP_raw,block7d,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,WGANGP_raw,block30d,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,WGANGP_PrecipFix,10pct,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,WGANGP_PrecipFix,20pct,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,WGANGP_PrecipFix,block7d,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,WGANGP_PrecipFix,block30d,42,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,WGANGP_PrecipFix,10pct,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,WGANGP_PrecipFix,20pct,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,WGANGP_PrecipFix,block7d,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,WGANGP_PrecipFix,block30d,123,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,WGANGP_PrecipFix,10pct,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,WGANGP_PrecipFix,20pct,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,WGANGP_PrecipFix,block7d,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
consistency,table8_recompute_match,WGANGP_PrecipFix,block30d,456,PASS,0.0,0.0,1e-06,results/canonical/analysis/spatial_correlation.csv,recomputed matches stored
provenance,stage0_no_legacy_file_read,canonical_false_wet_analysis.py,,,PASS,,,,src/canonical_false_wet_analysis.py,no legacy filename referenced in source
provenance,stage0_no_legacy_file_read,canonical_dry_spell.py,,,PASS,,,,src/canonical_dry_spell.py,no legacy filename referenced in source
provenance,stage0_no_legacy_file_read,canonical_spatial_correlation.py,,,PASS,,,,src/canonical_spatial_correlation.py,no legacy filename referenced in source
completeness,table6_groups_exist,GeneralizationAblation,,,PASS,4,4,,results/canonical/analysis/generalization_ablation.csv,all 4 scenarios present
consistency,table6_model_a_recompute_match,GeneralizationAblation,,,PASS,0.0,0.0,1e-06,results/canonical/predictions/DirectTwoStageRF.csv,Model A F1/RMSE_p95 recomputed from DirectTwoStageRF.csv matches stored
completeness,table6_model_b_values_in_range,GeneralizationAblation,,,PASS,True,True,,results/canonical/analysis/generalization_ablation.csv,"Model B F1 in [0,1], RMSE_p95 > 0 for all scenarios (Model B is a live 20pct-trained rerun; reproducible via canonical_generalization_ablation.py, not independently re-derived here)"
completeness,loso_groups_exist,LOSO,,,PASS,16,16,,results/canonical/analysis/loso.csv,all 4 stations x 4 scenarios present
completeness,loso_values_in_range,LOSO,,,PASS,True,True,,results/canonical/analysis/loso.csv,"F1 in [0,1], n_masked > 0 for all folds (live per-fold reruns; reproducible via canonical_loso.py, not independently re-derived here)"
provenance,table6_loso_no_legacy_file_read,canonical_generalization_ablation.py,,,PASS,,,,src/canonical_generalization_ablation.py,no legacy filename referenced in source
provenance,table6_loso_no_legacy_file_read,canonical_loso.py,,,PASS,,,,src/canonical_loso.py,no legacy filename referenced in source
completeness,multimask_groups_exist,MultiMaskVariance,,,PASS,140,140,,results/canonical/analysis/multimask_variance.csv,Linear (deterministic) + AmountRF_DLPIF/SAITS (3 seeds each) x 2 scenarios x 10 realizations present
completeness,multimask_values_in_range,MultiMaskVariance,,,PASS,True,True,,results/canonical/analysis/multimask_variance.csv,"F1 in [0,1], n_masked > 0 for all realizations"
completeness,multimask_seeds_unique,MultiMaskVariance,10pct,,PASS,10,10,,results/canonical/analysis/multimask_variance.csv,10 distinct mask seeds
completeness,multimask_seeds_unique,MultiMaskVariance,20pct,,PASS,10,10,,results/canonical/analysis/multimask_variance.csv,10 distinct mask seeds
provenance,multimask_no_legacy_file_read,canonical_multimask_variance.py,,,PASS,,,,src/canonical_multimask_variance.py,no legacy filename referenced in source
