seed,scenario,a_local,a_neighbor,a_total,y_true,p_calibrated,wet_pred,y_hat_amount,is_wet_true
42,10pct,1.0,0.85714287,0.9285714328289032,0.0,0.05414819682500351,False,0.0,False
42,10pct,1.0,1.0,1.0,0.0,0.28452730090414413,False,0.0,False
42,10pct,1.0,1.0,1.0,0.600000030733645,0.627380171125816,True,1.5308083738735374,True
42,10pct,0.8333333333333334,1.0,0.9166666666666667,0.40000000940635805,0.2281357432450423,False,0.0,True
42,10pct,0.8333333333333334,1.0,0.9166666666666667,0.0,0.0563055804397671,False,0.0,False
42,10pct,0.8333333333333334,1.0,0.9166666666666667,0.0,0.11118648781727555,False,0.0,False
42,10pct,1.0,1.0,1.0,0.0,0.04824616184332201,False,0.0,False
42,10pct,1.0,1.0,1.0,0.0,0.15625496790843152,False,0.0,False
42,10pct,1.0,1.0,1.0,0.0,0.1369022625334101,False,0.0,False
42,10pct,1.0,1.0,1.0,0.0,0.28161339096874605,False,0.0,False
42,10pct,1.0,1.0,1.0,2.8000000990927223,0.8217274851421774,True,2.8911318193312594,True
42,10pct,1.0,1.0,1.0,0.0,0.36164095210772684,True,3.2691344144974255,False
42,10pct,0.6666666666666666,1.0,0.8333333333333333,0.0,0.2797203553780431,False,0.0,False
42,10pct,0.5,0.85714287,0.6785714328289032,0.0,0.16514649876765272,False,0.0,False
42,10pct,0.8333333333333334,1.0,0.9166666666666667,0.0,0.06295141315880695,False,0.0,False
42,10pct,1.0,1.0,1.0,0.600000030733645,0.7603905452156123,True,4.18552113235125,True
42,10pct,1.0,1.0,1.0,4.400000003725291,0.8699116024361799,True,3.479547504502116,True
42,10pct,0.5,1.0,0.75,0.600000030733645,0.9064649335584154,True,9.03685319035639,True
42,10pct,0.8333333333333334,1.0,0.9166666666666667,0.8000000188127161,0.8526561692405209,True,4.101029066030982,True
42,10pct,1.0,1.0,1.0,0.20000000470317902,0.8551799944943995,True,4.271646537761692,True
42,10pct,1.0,1.0,1.0,0.600000030733645,0.8734509816668004,True,5.898668923294159,True
42,10pct,0.8333333333333334,1.0,0.9166666666666667,0.20000000470317902,0.1977936924432415,False,0.0,True
42,10pct,0.8333333333333334,1.0,0.9166666666666667,8.800000007450581,0.867490445952458,True,8.175736725376845,True
42,10pct,1.0,1.0,1.0,0.0,0.10169091439818766,False,0.0,False
